id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses03M_script01_1_F019,Well that's your business Chris.,xxx,-1,Ses03M_script01,162.5223,165.5104,Session3,xxx,159
Ses03M_script01_1_M020,You know it's not just my business.,frustrated,5,Ses03M_script01,165.0359,167.9010,Session3,fru,160
Ses03M_script01_1_F020,"Well what do you want me to do?  I mean, you're old enough to know your own mind.",angry,0,Ses03M_script01,167.0748,171.3638,Session3,ang,161
Ses03M_script01_1_M021,Okay.  So then it's alright.  I'll go ahead with it.,neutral,3,Ses03M_script01,170.3619,173.6137,Session3,neu,162
Ses03M_script01_1_F021,"Well, I mean, you got to make sure your dad's not going--",neutral,3,Ses03M_script01,173.0336,177.7620,Session3,neu,163
Ses03M_script01_1_M022,Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,angry,0,Ses03M_script01,176.5843,188.5546,Session3,ang,164
Ses03M_script01_1_F022,Well I'm just saying--,frustrated,5,Ses03M_script01,178.2718,180.4162,Session3,fru,165
Ses03M_script01_1_F023,You know I ignore what I got to ignore.,xxx,-1,Ses03M_script01,188.3964,191.9471,Session3,xxx,166
Ses03M_script01_1_F024,She's not...she's Larry's girl.,xxx,-1,Ses03M_script01,192.1053,195.7439,Session3,xxx,167
Ses03M_script01_1_M023,She's not Larry's girl.,frustrated,5,Ses03M_script01,195.0056,197.2731,Session3,fru,168
Ses03M_script01_1_F025,From your father's point of view he is still alive and if you try and take her that's just not fair.  You can't do that.,frustrated,5,Ses03M_script01,196.9040,205.9916,Session3,fru,169
Ses03M_script01_1_M024,I don't know why it is but every time I reach out for something I want I have to pull back,frustrated,5,Ses03M_script01,217.5225,222.9188,Session3,fru,170
Ses03M_script01_1_F026,"And-And-And if you go on from there if you know already to go on from there, then you can.  But I'm telling you something that I don't know where to go.  You got it?  I mean, do you?",frustrated,5,Ses03M_script01,206.0268,217.2625,Session3,fru,171
Ses03M_script01_1_M025,Because other people will suffer.,xxx,-1,Ses03M_script01,222.9540,224.9875,Session3,xxx,172
Ses03M_script01_1_M026,"My whole entire, bloody life time and time again.",frustrated,5,Ses03M_script01,225.1700,230.1959,Session3,fru,173
Ses03M_script01_1_F027,You're a considerate fellow.  There is nothing wrong in that.,xxx,-1,Ses03M_script01,230.0377,235.1352,Session3,xxx,174
Ses03M_script01_1_M027,Well to hell with that.,angry,0,Ses03M_script01,234.7134,236.7524,Session3,ang,175
Ses03M_script01_1_F028,Did you ask Annie yet?,neutral,3,Ses03M_script01,236.4360,239.4417,Session3,neu,176
Ses03M_script01_1_M028,I wanted to get this settled first.,neutral,3,Ses03M_script01,239.2308,242.2893,Session3,neu,177
Ses03M_script01_1_F029,And what if she doesn't marry you huh?  What if she feels the same way your father does?,xxx,-1,Ses03M_script01,241.4456,246.5175,Session3,xxx,178
Ses03M_script01_1_M029,Then I guess that's the end of it.,neutral,3,Ses03M_script01,245.8575,248.1426,Session3,neu,179
Ses03M_script01_1_M030,But from her letters I think she's forgotten him.  I'll find out.,sad,2,Ses03M_script01,248.2129,253.0675,Session3,sad,180
Ses03M_script01_1_M031,"And then we'll thrash it out with dad right?  Mom, don't avoid me.",neutral,3,Ses03M_script01,253.1150,259.0759,Session3,neu,181
Ses03M_script01_1_F030,"Look, you never had seen many, many women.  You know?  I mean...",neutral,3,Ses03M_script01,259.0583,264.3950,Session3,neu,182
Ses03M_script01_1_M032,Well so what?  I'm just not fast with women.,xxx,-1,Ses03M_script01,263.8218,267.2846,Session3,xxx,183
Ses03M_script01_1_F031,Well I just don't see why it has to be Annie.,frustrated,5,Ses03M_script01,266.5639,270.4837,Session3,fru,184
Ses03M_script01_1_M033,Because it is.,frustrated,5,Ses03M_script01,270.3431,273.2258,Session3,fru,185
Ses03M_script01_1_F032,"Well that's a good answer but, it doesn't answer anything.  You haven't seen her since you left to go to the war and it's been five years.",xxx,-1,Ses03M_script01,273.8586,282.9111,Session3,xxx,186
Ses03M_script01_1_M034,It's just...that's just the way it is.  That's how I feel.  You know these years when I think of someone I want to marry I think of Annie.  What do you want a diagram?,frustrated,5,Ses03M_script01,282.8408,295.1075,Session3,fru,187
Ses03M_script01_1_F033,No I don't want a diagram.,frustrated,5,Ses03M_script01,294.6353,297.7290,Session3,fru,188
Ses03M_script01_1_F034,"He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him?  I don't know.  Do you?  I mean, I don't know.",frustrated,5,Ses03M_script01,298.7660,310.8594,Session3,fru,189
Ses03M_script01_1_M035,Alright then.,frustrated,5,Ses03M_script01,312.0547,315.7108,Session3,fru,190
Ses03M_script01_1_F035,"Look, just give it some thought okay?",xxx,-1,Ses03M_script01,315.3593,319.1736,Session3,xxx,191
Ses03M_script01_1_M036,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,sad,2,Ses03M_script01,318.8396,329.8432,Session3,sad,192
Ses03M_script01_1_M037,But if I can't have that here I'll get out.,neutral,3,Ses03M_script01,329.9225,333.3939,Session3,neu,193
Ses03M_script01_1_F036,What the hell is this?,xxx,-1,Ses03M_script01,333.5675,336.3425,Session3,xxx,194
Ses03M_script01_1_M038,I'll get out.  I'll marry her somewhere else.  Maybe New York.,neutral,3,Ses03M_script01,335.6965,341.2450,Session3,neu,195
Ses03M_script01_1_F037,Are you crazy?,xxx,-1,Ses03M_script01,340.8468,343.4482,Session3,xxx,196
Ses03M_script01_1_M039,I've been a good son too long.  A good sucker and I'm through with it.,angry,0,Ses03M_script01,343.7998,349.6275,Session3,ang,197
Ses03M_script01_1_F038,You're just going to leave the business?  You have a business here.  You can't do that.,angry,0,Ses03M_script01,349.2840,354.1175,Session3,ang,198
Ses03M_script01_1_M040,The business doesn't inspire me.,angry,0,Ses03M_script01,352.1675,356.1600,Session3,ang,199
Ses03M_script01_1_F039,"Oh, you have to be inspired.",xxx,-1,Ses03M_script01,355.6998,358.2486,Session3,xxx,200
Ses03M_script01_1_M041,Yes.  I like it an hour out of the day.  If I have to grub for money all day long at least at evening I want it beautiful.  I want a family.  I want a wife.  I want some kids.  I want to build something I can give myself to.,angry,0,Ses03M_script01,357.4927,371.9591,Session3,ang,201
Ses03M_script01_1_M042,Now Annie is in the middle of all that.  Where do I find it?,frustrated,5,Ses03M_script01,372.0118,376.0898,Session3,fru,202
Ses03M_script01_1_F040,Tell me something.  You can leave this business?,sad,2,Ses03M_script01,376.5100,381.0642,Session3,sad,203
Ses03M_script01_1_M043,Yes.  On this I would.,neutral,3,Ses03M_script01,380.5369,384.1403,Session3,neu,204
Ses03M_script01_1_F041,You can't talk like that.,xxx,-1,Ses03M_script01,383.9997,386.9000,Session3,xxx,205
Ses03M_script01_1_M044,Then help me stay here.,xxx,-1,Ses03M_script01,386.7945,389.8003,Session3,xxx,206
Ses03M_script01_1_F042,Alright but you can't talk like that you hear?,frustrated,5,Ses03M_script01,390.2222,394.1947,Session3,fru,207
Ses03M_script01_1_F043,"I mean what the hell have we worked for then?  I mean, it's all for you Chris.  The whole shooting match is for you.",angry,0,Ses03M_script01,394.2475,401.1175,Session3,ang,208
Ses03M_script01_1_M045,I know.  Just you help me stay here.,sad,2,Ses03M_script01,399.5734,403.1625,Session3,sad,209
Ses03M_script01_1_F044,Alright but you don't talk like that you hear?  You don't.,frustrated,5,Ses03M_script01,403.0011,407.7118,Session3,fru,210
Ses03M_script01_1_M046,I am thinking like that.,sad,2,Ses03M_script01,407.0791,410.5946,Session3,sad,211
Ses03M_script01_1_F045,I don't understand you do I?,sad,2,Ses03M_script01,411.4559,414.7429,Session3,sad,212
Ses03M_script01_1_M047,No you don't.  I'm a pretty tough guy.,sad,2,Ses03M_script01,414.2156,418.5924,Session3,sad,213
Ses03M_script01_1_F046,Yeah.  I can see that.,sad,2,Ses03M_script01,419.0670,422.6352,Session3,sad,214
Ses03M_script02_2_M000,So what do you think?,excited,4,Ses03M_script02,005.2815,008.0225,Session3,exc,0
Ses03M_script02_2_F000,About what?,angry,0,Ses03M_script02,007.2672,009.5454,Session3,ang,1
Ses03M_script02_2_M001,About what I just said?,frustrated,5,Ses03M_script02,008.9530,011.5957,Session3,fru,2
Ses03M_script02_2_F001,It's ridiculous.,angry,0,Ses03M_script02,011.6640,013.8350,Session3,ang,3
Ses03M_script02_2_M002,It certainly is not.  It's a slightly exaggerated scientific fact.,frustrated,5,Ses03M_script02,013.1220,018.3650,Session3,fru,4
Ses03M_script02_2_F002,"It's PR.  I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",angry,0,Ses03M_script02,017.8150,025.0366,Session3,ang,5
Ses03M_script02_2_M003,I'm not the only one.  Look at all these people.,frustrated,5,Ses03M_script02,024.2165,027.6565,Session3,fru,6
Ses03M_script02_2_F003,"Yeah.  Everyone else was sold the same thing.  I mean, look, it keeps us excited, it keeps us coming back for more and you know, keeps us thinking life's going to start any minute now.",angry,0,Ses03M_script02,025.9251,037.4296,Session3,ang,7
Ses03M_script02_2_M004,Are we talking about the same thing?,frustrated,5,Ses03M_script02,037.7030,041.1886,Session3,fru,8
Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",angry,0,Ses03M_script02,040.4140,043.7175,Session3,ang,9
Ses03M_script02_2_M005,I thought you wanted to see it.,frustrated,5,Ses03M_script02,043.0111,045.6081,Session3,fru,10
Ses03M_script02_2_F005,It's just...,xxx,-1,Ses03M_script02,045.3348,047.7040,Session3,xxx,11
Ses03M_script02_2_F006,"Look, we just have different ideas of what this night is supposed to be like.",xxx,-1,Ses03M_script02,048.7292,055.4975,Session3,xxx,12
Ses03M_script02_2_M006,"There's nothing to it.  The Grunions arrive, they do their little fish business, you know?  We go oh, ahh, look at the fish and they go home and we go home.",frustrated,5,Ses03M_script02,054.6979,067.1820,Session3,fru,13
Ses03M_script02_2_F007,"For heavens sake, grow up.  We're not going to see the Grunions.",frustrated,5,Ses03M_script02,066.2252,070.1525,Session3,fru,14
Ses03M_script02_2_M007,Why not?,frustrated,5,Ses03M_script02,069.5057,071.3282,Session3,fru,15
Ses03M_script02_2_F008,"We never do, do we?  Have we ever?",frustrated,5,Ses03M_script02,070.3550,073.0125,Session3,fru,16
Ses03M_script02_2_M008,"Oh my gosh.  We missed them twice, that's hardly ever.",frustrated,5,Ses03M_script02,072.3534,075.8845,Session3,fru,17
Ses03M_script02_2_F009,Okay.  Twice is as many times as we've tried and that's ever.,angry,0,Ses03M_script02,075.2921,079.7801,Session3,ang,18
Ses03M_script02_2_M009,"Carla, can I ask you something?",frustrated,5,Ses03M_script02,079.9851,083.3225,Session3,fru,19
Ses03M_script02_2_F010,What?,xxx,-1,Ses03M_script02,082.7872,084.0857,Session3,xxx,20
Ses03M_script02_2_M010,"Don't take this wrong but, are you having your period?",frustrated,5,Ses03M_script02,083.5617,087.2975,Session3,fru,21
Ses03M_script02_2_F011,"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",angry,0,Ses03M_script02,086.6600,092.9249,Session3,ang,22
Ses03M_script02_2_M011,What's bugging you then?,frustrated,5,Ses03M_script02,092.0819,095.0891,Session3,fru,23
Ses03M_script02_2_F012,"Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...",frustrated,5,Ses03M_script02,094.7246,104.8167,Session3,fru,24
Ses03M_script02_2_F013,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",angry,0,Ses03M_script02,104.8650,113.5647,Session3,ang,25
Ses03M_script02_2_M012,I thought you wanted to see it.,frustrated,5,Ses03M_script02,112.3345,114.9544,Session3,fru,26
Ses03M_script02_2_F014,"God, you don't understand anything.",frustrated,5,Ses03M_script02,114.1798,116.8908,Session3,fru,27
Ses03M_script02_2_M013,"No, of course not.",frustrated,5,Ses03M_script02,115.9112,118.2804,Session3,fru,28
Ses03M_script02_2_F015,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",frustrated,5,Ses03M_script02,117.5742,124.8187,Session3,fru,29
Ses03M_script02_2_M014,"Well, we're going to see it.",neutral,3,Ses03M_script02,125.4337,131.2202,Session3,neu,30
Ses03M_script02_2_F016,"No we won't.  I mean, God, this isn't about the fish Augie.",angry,0,Ses03M_script02,130.2406,135.8676,Session3,ang,31
Ses03M_script02_2_M015,"What...I've been trying to, I've been trying to figure out the point where we went wrong and I can't seem to pinpoint that moment.",frustrated,5,Ses03M_script02,134.5690,144.5472,Session3,fru,32
Ses03M_script02_2_M016,"You were fine during the phone call with Marge, dinner was okay, doing the dishes was no problem.",xxx,-1,Ses03M_script02,144.6375,151.0075,Session3,xxx,33
Ses03M_script02_2_M017,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",neutral,3,Ses03M_script02,151.0875,161.6104,Session3,neu,34
Ses03M_script02_2_M018,"And then I'm putting the animals out in the yard, I'm pulling the car out of the garage, putting my jacket on.",frustrated,5,Ses03M_script02,161.6788,168.2170,Session3,fru,35
Ses03M_script02_2_F017,"Look, do you remember the first time we came here?",frustrated,5,Ses03M_script02,168.8321,173.7529,Session3,fru,36
Ses03M_script02_2_F018,We thought I was pregnant.,sad,2,Ses03M_script02,173.8212,177.5573,Session3,sad,37
Ses03M_script02_2_F019,We brought a bottle of champagne and we took off our shoes and danced barefoot in the sand...,xxx,-1,Ses03M_script02,177.6485,183.5488,Session3,xxx,38
Ses03M_script02_2_F020,Under the moon and you whispered so softly into my ear so I could feel your words.,xxx,-1,Ses03M_script02,183.6399,191.6817,Session3,xxx,39
Ses03M_script02_2_F021,"And I thought, this is it.  This is how happy I'm supposed to be.",xxx,-1,Ses03M_script02,192.0007,202.4573,Session3,xxx,40
Ses03M_script02_2_M019,Wait a minute.  I've got it.,neutral,3,Ses03M_script02,202.4117,207.1274,Session3,neu,41
Ses03M_script02_2_F022,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?,xxx,-1,Ses03M_script02,208.6993,216.0121,Session3,xxx,42
Ses03M_script02_2_M020,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,neutral,3,Ses03M_script02,215.3059,221.4113,Session3,neu,43
Ses03M_script02_2_M021,And you said let's get some champagne and I said time's a wasting or something like that.,neutral,3,Ses03M_script02,221.4875,230.3075,Session3,neu,44
Ses03M_script02_2_M022,You want this to be like the other time right?  That's it right?,neutral,3,Ses03M_script02,230.4775,232.5100,Session3,neu,45
Ses03M_script02_2_F023,I'd rather not remember something...,sad,2,Ses03M_script02,232.3919,235.9685,Session3,sad,46
Ses03M_script02_2_F024,Rather not hope for something.,sad,2,Ses03M_script02,236.2191,239.8641,Session3,sad,47
Ses03M_script02_2_M023,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?",xxx,-1,Ses03M_script02,239.2946,245.3772,Session3,xxx,48
Ses03M_script02_2_F025,No.,sad,2,Ses03M_script02,244.6938,246.7669,Session3,sad,49
Ses03M_script02_2_M024,Do you want me to get some champagne?,frustrated,5,Ses03M_script02,246.4024,250.7125,Session3,fru,50
Ses03M_script02_2_F026,No.,frustrated,5,Ses03M_script02,249.9335,252.1660,Session3,fru,51
Ses03M_script02_2_M025,Take off our shoes?,frustrated,5,Ses03M_script02,251.3687,253.9658,Session3,fru,52
Ses03M_script02_2_F027,No.,frustrated,5,Ses03M_script02,253.1456,254.8314,Session3,fru,53
Ses03M_script02_2_M026,What?  Do you want me to breathe in your ear?,frustrated,5,Ses03M_script02,254.0569,258.3529,Session3,fru,54
Ses03M_script02_2_F028,No.,frustrated,5,Ses03M_script02,257.7474,260.5550,Session3,fru,55
Ses03M_script02_2_M027,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?,xxx,-1,Ses03M_script02,260.9368,276.8950,Session3,xxx,56
Ses03M_script02_2_F029,No...No...No...,frustrated,5,Ses03M_script02,262.3575,266.6321,Session3,fru,57
Ses03M_script02_2_F030,No...,frustrated,5,Ses03M_script02,266.6777,268.8419,Session3,fru,58
Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,angry,0,Ses03M_script02,276.1319,280.5515,Session3,ang,59
Ses03M_script02_2_M028,Welcome to the human race.,angry,0,Ses03M_script02,279.8909,283.0347,Session3,ang,60
Ses03M_script02_2_M029,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,angry,0,Ses03M_script02,283.1030,293.0584,Session3,ang,61
Ses03M_script02_2_M030,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,angry,0,Ses03M_script02,293.1040,307.9800,Session3,ang,62
Ses03M_script02_2_M031,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,angry,0,Ses03M_script02,308.1000,316.9332,Session3,ang,63
Ses03M_script02_2_F032,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting.",frustrated,5,Ses03M_script02,316.2726,325.2940,Session3,fru,64
Ses03M_script02_2_M032,Yes it is.,angry,0,Ses03M_script02,318.9835,321.2844,Session3,ang,65
Ses03M_script02_2_M033,Right.,angry,0,Ses03M_script02,324.8155,326.7292,Session3,ang,66
Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,angry,0,Ses03M_script02,326.5241,332.2422,Session3,ang,67
Ses03M_script02_2_M034,No.  I know.  Me neither.,xxx,-1,Ses03M_script02,331.3310,334.4520,Session3,xxx,68
Ses03M_script02_2_F034,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?,sad,2,Ses03M_script02,334.2698,345.6376,Session3,sad,69
Ses03M_script02_2_M035,I'm trying to do the best I can.,frustrated,5,Ses03M_script02,344.6125,347.4575,Session3,fru,70
Ses03M_script02_2_F035,I know you are Augie.  I know you wanted this evening to be nice.,sad,2,Ses03M_script02,346.7539,352.4720,Session3,sad,71
Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,sad,2,Ses03M_script02,352.5400,356.9827,Session3,sad,72
Ses03M_script02_2_M036,Maybe if you were with someone else too.,sad,2,Ses03M_script02,356.7321,360.3999,Session3,sad,73
Ses03M_script02_2_F037,I didn't say that.,sad,2,Ses03M_script02,359.2836,361.5618,Session3,sad,74
Ses03M_script02_2_M037,I know.  But I know I don't make you happy.,sad,2,Ses03M_script02,360.5366,365.3662,Session3,sad,75
Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you.",sad,2,Ses03M_script02,364.6828,370.6743,Session3,sad,76
Ses03M_script02_2_M038,Yeah?,xxx,-1,Ses03M_script02,369.6719,372.1323,Session3,xxx,77
Ses03M_script02_2_F039,Yeah.  Don't you know that?,xxx,-1,Ses03M_script02,371.1982,374.5471,Session3,xxx,78
Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,sad,2,Ses03M_script02,374.6154,384.7303,Session3,sad,79
Ses03M_script02_2_M039,"Actually, now that you mention it, no I don't.",xxx,-1,Ses03M_script02,384.2064,390.9041,Session3,xxx,80
Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",sad,2,Ses03M_script02,391.1774,399.6521,Session3,sad,81
Ses03M_script02_2_M040,It seemed like a good spot to me.,xxx,-1,Ses03M_script02,401.0873,404.5045,Session3,xxx,82
Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.,happy,1,Ses03M_script02,404.6184,407.8450,Session3,hap,83
Ses03M_script02_2_F042,Yeah.  I noticed that.  It's real pretty on the water.,happy,1,Ses03M_script02,407.0332,411.4072,Session3,hap,84
Ses03M_script02_2_F043,Big old white moon.,xxx,-1,Ses03M_script02,411.5211,415.4167,Session3,xxx,85
Ses03M_script02_2_M042,"Hey, look what we got here.",happy,1,Ses03M_script02,416.2368,420.2919,Session3,hap,86
Ses03M_script02_2_F044,Oh you brought refreshments.,happy,1,Ses03M_script02,419.6312,422.8025,Session3,hap,87
Ses03M_script02_2_M043,It's not champagne.,xxx,-1,Ses03M_script02,421.9549,424.4075,Session3,xxx,88
Ses03M_script02_2_F045,Well at least we won't need glasses.,xxx,-1,Ses03M_script02,423.6635,427.0352,Session3,xxx,89
Ses03M_script02_2_M044,Are you still cold?  Do you want to go home?,xxx,-1,Ses03M_script02,428.3109,432.9811,Session3,xxx,90
Ses03M_script02_2_F046,No I'm beginning to think you might be right.,happy,1,Ses03M_script02,432.5027,438.0385,Session3,hap,91
Ses03M_script02_2_F047,I think this may be the place for us after all.,happy,1,Ses03M_script02,438.6992,443.5060,Session3,hap,92
Ses03M_script02_2_F048,I am sorry Augie.,happy,1,Ses03M_script02,444.3034,447.0144,Session3,hap,93
Ses03M_script02_2_M045,Shh.  If we're very quiet the fish might come.,happy,1,Ses03M_script02,445.1235,451.2517,Session3,hap,94
Ses03M_script02_2_F049,Or not.,happy,1,Ses03M_script02,450.0443,454.8511,Session3,hap,95
Ses03M_script02_2_M046,Or not.,happy,1,Ses03M_script02,454.4866,457.2204,Session3,hap,96
Ses03M_script02_1_M000,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?",excited,4,Ses03M_script02,008.0641,017.6619,Session3,exc,97
Ses03M_script02_1_M001,Look at the night we got.  I wouldn't trade this for anything.,excited,4,Ses03M_script02,017.8103,022.9225,Session3,exc,98
Ses03M_script02_1_M002,You know actually I wanted to go a little further up the coast and get away from all the lights and people but I was afraid you'd miss it.  How are you doing?,excited,4,Ses03M_script02,023.3513,033.6747,Session3,exc,99
Ses03M_script02_1_F000,Fine.,xxx,-1,Ses03M_script02,033.0150,035.3238,Session3,xxx,100
Ses03M_script02_1_M003,"Is that, is that, nah, is that just Paul?  I can't even tell.",excited,4,Ses03M_script02,034.8950,042.6458,Session3,exc,101
Ses03M_script02_1_M004,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?",excited,4,Ses03M_script02,042.6800,048.7125,Session3,exc,102
Ses03M_script02_1_M005,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight.",excited,4,Ses03M_script02,048.7575,056.0500,Session3,exc,103
Ses03M_script02_1_F001,What flashlight?,xxx,-1,Ses03M_script02,055.6737,057.3558,Session3,xxx,104
Ses03M_script02_1_M006,"You know, the flashlight, the silver one?  There's only one isn't there?",xxx,-1,Ses03M_script02,056.8281,060.9975,Session3,xxx,105
Ses03M_script02_1_F002,It's not your flashlight.,xxx,-1,Ses03M_script02,060.5550,063.1200,Session3,xxx,106
Ses03M_script02_1_M007,"Well, whose is it?",xxx,-1,Ses03M_script02,062.3691,064.9087,Session3,xxx,107
Ses03M_script02_1_F003,It's ours.  Mine too.,xxx,-1,Ses03M_script02,064.3645,066.6875,Session3,xxx,108
Ses03M_script02_1_M008,"Well, sure.",xxx,-1,Ses03M_script02,066.2444,067.9760,Session3,xxx,109
Ses03M_script02_1_F004,"Well, you keep saying it's my flashlight like it's only your flashlight.  I mean, how do you think that makes me feel?",xxx,-1,Ses03M_script02,067.6132,073.3356,Session3,xxx,110
Ses03M_script02_1_M009,"No.  Of course, our flashlight.  Yours and mine.  Me flashlight is su flashlight, naturally.",xxx,-1,Ses03M_script02,072.9893,081.0725,Session3,xxx,111
Ses03M_script02_1_M010,How could we have not thought to bring it?  I hope the moon stays out.,xxx,-1,Ses03M_script02,081.0950,087.4189,Session3,xxx,112
Ses03M_script02_1_M011,Was it a full moon last year when they were running?  I can't remember.  Do you remember?,xxx,-1,Ses03M_script02,087.4849,093.8225,Session3,xxx,113
Ses03M_script02_1_F005,Yes.,neutral,3,Ses03M_script02,093.2403,095.2027,Session3,neu,114
Ses03M_script02_1_M012,Are you cold?  Do you want my jacket?,xxx,-1,Ses03M_script02,094.9553,098.7812,Session3,xxx,115
Ses03M_script02_1_M013,"We should've brought the blanket, our blanket.",xxx,-1,Ses03M_script02,099.0616,105.0478,Session3,xxx,116
Ses03M_script02_1_M014,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.",excited,4,Ses03M_script02,105.1303,113.0130,Session3,exc,117
Ses03M_script02_1_M015,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]",excited,4,Ses03M_script02,113.1449,125.1669,Session3,exc,118
Ses03M_script02_1_M016,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?,excited,4,Ses03M_script02,125.2328,131.0047,Session3,exc,119
Ses03M_script02_1_F006,"Look, I'm cold.",xxx,-1,Ses03M_script02,131.5159,134.5338,Session3,xxx,120
Ses03M_script02_1_M017,Do you want my jacket?,neutral,3,Ses03M_script02,134.2864,137.1559,Session3,neu,121
Ses03M_script02_1_F007,"It's past eleven, let's go.",frustrated,5,Ses03M_script02,136.6446,139.9150,Session3,fru,122
Ses03M_script02_1_M018,What?  Are you kidding me?  We just got here.  We miss it.  What's the point of coming down here if we just turn around and go home?,xxx,-1,Ses03M_script02,139.4316,147.5122,Session3,xxx,123
Ses03M_script02_1_F008,There is no point in coming down here.,frustrated,5,Ses03M_script02,147.1494,149.4650,Session3,fru,124
Ses03M_script02_1_M019,Right.,xxx,-1,Ses03M_script02,149.1448,150.6455,Session3,xxx,125
Ses03M_script02_1_F009,That's my point.,frustrated,5,Ses03M_script02,149.8869,152.0308,Session3,fru,126
Ses03M_script02_1_M020,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?,frustrated,5,Ses03M_script02,151.2887,159.4875,Session3,fru,127
Ses03M_script02_1_F010,So let's go.,xxx,-1,Ses03M_script02,152.7025,154.1375,Session3,xxx,128
Ses03M_script02_1_M021,"I mean, don't you want to see it?",xxx,-1,Ses03M_script02,159.5450,161.3675,Session3,xxx,129
Ses03M_script02_1_F011,Not particularly.,xxx,-1,Ses03M_script02,161.3075,163.2650,Session3,xxx,130
Ses03M_script02_1_M022,Why not?,xxx,-1,Ses03M_script02,162.8159,164.5969,Session3,xxx,131
Ses03M_script02_1_F012,I don't know.  I just don't.,xxx,-1,Ses03M_script02,164.0197,167.1036,Session3,xxx,132
Ses03M_script02_1_M023,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up.",excited,4,Ses03M_script02,166.4109,180.6592,Session3,exc,133
Ses03M_script02_1_F013,"Pass up what?  These fish swim up to shore, on the beach and then they flop around a little, they swim away and then they die.",frustrated,5,Ses03M_script02,180.1315,188.0500,Session3,fru,134
Ses03M_script02_1_M024,"Well this is like the highlight, the one night of their lives and that flopping around, that's laying eggs or spawning or mating or whatever you call it.",excited,4,Ses03M_script02,187.1896,199.3435,Session3,exc,135
Ses03M_script02_1_M025,"But this is the big night for these guys.  Their last, life's last orgy.",excited,4,Ses03M_script02,199.3930,205.6761,Session3,exc,136
Ses03M_script02_1_F014,"What are you getting so excited about?  I mean, it's not like it's like the landing on the moon or something.  I mean, it's just fish, fish that nobody eats.",xxx,-1,Ses03M_script02,205.0824,213.5093,Session3,xxx,137
Ses03M_script02_1_M026,Yeah they do.,excited,4,Ses03M_script02,212.7177,214.9575,Session3,exc,138
Ses03M_script02_1_F015,Augie.,frustrated,5,Ses03M_script02,214.3998,216.6756,Session3,fru,139
Ses03M_script02_1_M027,"Okay.  But it's fish that do something that no other fish do.  Like the swallows in Capistrano or the Lemmings that throw themselves off the cliffs, there's magic here and some mystery and a little bit of unexplainable.",excited,4,Ses03M_script02,216.3952,231.0393,Session3,exc,140
