id,utterance_num,label,label_num
Ses03M_impro05b_M004,8,frustrated,5
Ses03M_impro05b_F004,9,neutral,3
Ses03M_impro05b_M005,10,frustrated,5
Ses03M_impro05b_F005,11,neutral,3
Ses03M_impro05b_M006,12,frustrated,5
Ses03M_impro05b_F006,13,neutral,3
Ses03M_impro05b_M007,14,frustrated,5
Ses03M_impro05b_F007,15,neutral,3
Ses03M_impro05b_F008,16,neutral,3
Ses03M_impro05b_M008,17,angry,0
Ses03M_impro05b_F009,18,neutral,3
Ses03M_impro05b_M009,19,xxx,-1
Ses03M_impro05b_F010,20,neutral,3
Ses03M_impro05b_M010,21,frustrated,5
Ses03M_impro05b_FXX0,22,unannotated,-1
Ses03M_impro05b_F011,23,neutral,3
Ses03M_impro05b_M011,24,angry,0
Ses03M_impro05b_F012,25,neutral,3
Ses03M_impro05b_M012,26,xxx,-1
Ses03M_impro05b_F013,27,neutral,3
Ses03M_impro05b_M013,28,angry,0
Ses03M_impro05b_F014,29,neutral,3
Ses03M_impro05b_M014,30,angry,0
Ses03M_impro05b_F015,31,neutral,3
Ses03M_impro05b_M015,32,angry,0
Ses03M_impro05b_F016,33,neutral,3
Ses03M_impro05b_M016,34,angry,0
Ses03M_impro05b_F017,35,frustrated,5
Ses03M_impro05b_M017,36,frustrated,5
Ses03M_impro05b_M018,37,frustrated,5
Ses03M_impro05b_FXX1,38,unannotated,-1
Ses03M_impro05b_F018,39,neutral,3
Ses03M_impro05b_M019,40,neutral,3
Ses03M_impro05b_F019,41,neutral,3
Ses03M_impro05b_F020,42,neutral,3
Ses03M_impro05b_M020,43,angry,0
Ses03M_impro05b_F021,44,neutral,3
Ses03M_impro05b_F022,45,neutral,3
Ses03M_impro05b_M021,46,angry,0
Ses03M_impro05b_M022,47,angry,0
Ses03M_impro05b_F023,48,neutral,3
Ses03M_impro05b_M023,49,angry,0
Ses03M_impro05b_M024,50,angry,0
Ses03M_impro05b_M025,51,angry,0
Ses03M_impro05b_FXX2,52,unannotated,-1
Ses03M_impro05b_F024,53,frustrated,5
Ses03M_impro05b_M026,54,angry,0
Ses03M_impro05b_F025,55,frustrated,5
Ses03M_impro05b_M027,56,angry,0
Ses03M_impro05b_M028,57,frustrated,5
Ses03M_impro05b_F026,58,frustrated,5
Ses03M_impro05b_M029,59,angry,0
Ses03M_impro05b_F027,60,neutral,3
Ses03M_impro05b_F028,61,neutral,3
Ses03M_impro05b_M030,62,frustrated,5
Ses03M_impro05b_F029,63,neutral,3
Ses03M_impro05b_F030,64,neutral,3
Ses03M_impro05b_M031,65,angry,0
Ses03M_impro05b_M032,66,angry,0
Ses03M_impro05b_F031,67,frustrated,5
Ses03M_impro05b_M033,68,angry,0
Ses03M_impro06_F000,0,sad,2
Ses03M_impro06_M000,1,sad,2
Ses03M_impro06_M001,2,sad,2
Ses03M_impro06_F001,3,sad,2
Ses03M_impro06_M002,4,sad,2
Ses03M_impro06_F002,5,sad,2
Ses03M_impro06_M003,6,sad,2
Ses03M_impro06_F003,7,sad,2
Ses03M_impro06_F004,8,sad,2
Ses03M_impro06_M004,9,sad,2
Ses03M_impro06_M005,10,sad,2
Ses03M_impro06_M006,11,sad,2
Ses03M_impro06_F005,12,sad,2
Ses03M_impro06_M007,13,sad,2
Ses03M_impro06_M008,14,sad,2
Ses03M_impro06_F006,15,xxx,-1
Ses03M_impro06_M009,16,sad,2
Ses03M_impro06_F007,17,sad,2
Ses03M_impro06_M010,18,sad,2
Ses03M_impro06_M011,19,sad,2
Ses03M_impro06_M012,20,sad,2
Ses03M_impro06_F008,21,sad,2
Ses03M_impro06_M013,22,sad,2
Ses03M_impro06_F009,23,sad,2
Ses03M_impro06_M014,24,sad,2
Ses03M_impro06_M015,25,sad,2
Ses03M_impro06_M016,26,sad,2
Ses03M_impro06_M017,27,sad,2
Ses03M_impro06_F010,28,sad,2
Ses03M_impro06_MXX0,29,unannotated,-1
Ses03M_impro06_F011,30,sad,2
Ses03M_impro06_M018,31,sad,2
Ses03M_impro06_M019,32,sad,2
Ses03M_impro06_M020,33,sad,2
Ses03M_impro06_M021,34,sad,2
Ses03M_impro06_M022,35,sad,2
Ses03M_impro06_F012,36,sad,2
Ses03M_impro06_F013,37,sad,2
Ses03M_impro06_M023,38,sad,2
Ses03M_impro06_F014,39,sad,2
Ses03M_impro06_F015,40,sad,2
Ses03M_impro06_M024,41,sad,2
Ses03M_impro06_M025,42,sad,2
Ses03M_impro06_M026,43,sad,2
Ses03M_impro06_M027,44,sad,2
Ses03M_impro06_M028,45,sad,2
Ses03M_impro06_M029,46,sad,2
Ses03M_impro06_F016,47,sad,2
Ses03M_impro06_M030,48,sad,2
Ses03M_impro06_F017,49,sad,2
Ses03M_impro06_M031,50,sad,2
Ses03M_impro06_M032,51,sad,2
Ses03M_impro06_F018,52,sad,2
Ses03M_impro06_F019,53,sad,2
Ses03M_impro06_F020,54,sad,2
Ses03M_impro07_M000,0,xxx,-1
Ses03M_impro07_F000,1,happy,1
Ses03M_impro07_M001,2,xxx,-1
Ses03M_impro07_F001,3,happy,1
Ses03M_impro07_M002,4,excited,4
Ses03M_impro07_F002,5,xxx,-1
Ses03M_impro07_M003,6,excited,4
Ses03M_impro07_F003,7,sur,-1
Ses03M_impro07_M004,8,excited,4
Ses03M_impro07_M005,9,excited,4
Ses03M_impro07_M006,10,excited,4
Ses03M_impro07_F004,11,sur,-1
Ses03M_impro07_M007,12,excited,4
Ses03M_impro07_M008,13,excited,4
Ses03M_impro07_F005,14,sur,-1
Ses03M_impro07_M009,15,neutral,3
Ses03M_impro07_F006,16,excited,4
Ses03M_impro07_M010,17,excited,4
Ses03M_impro07_F007,18,excited,4
Ses03M_impro07_M011,19,excited,4
Ses03M_impro07_F008,20,happy,1
Ses03M_impro07_F009,21,excited,4
Ses03M_impro07_M012,22,xxx,-1
Ses03M_impro07_M013,23,excited,4
Ses03M_impro07_F010,24,happy,1
Ses03M_impro07_M014,25,happy,1
Ses03M_impro07_F011,26,happy,1
Ses03M_impro07_M015,27,excited,4
Ses03M_impro07_F012,28,happy,1
Ses03M_impro07_M016,29,excited,4
Ses03M_impro07_F013,30,happy,1
Ses03M_impro07_M017,31,excited,4
Ses03M_impro07_F014,32,happy,1
Ses03M_impro07_M018,33,excited,4
Ses03M_impro07_F015,34,xxx,-1
Ses03M_impro07_F016,35,excited,4
Ses03M_impro07_M019,36,excited,4
Ses03M_impro07_F017,37,happy,1
Ses03M_impro07_M020,38,excited,4
Ses03M_impro07_F018,39,excited,4
Ses03M_impro07_M021,40,xxx,-1
Ses03M_impro07_M022,41,excited,4
Ses03M_impro07_F019,42,happy,1
Ses03M_impro07_M023,43,excited,4
Ses03M_impro07_F020,44,xxx,-1
Ses03M_impro07_M024,45,excited,4
Ses03M_impro07_F021,46,xxx,-1
Ses03M_impro07_MXX0,47,unannotated,-1
Ses03M_impro07_M025,48,happy,1
Ses03M_impro07_F022,49,xxx,-1
Ses03M_impro07_M026,50,xxx,-1
Ses03M_impro07_F023,51,neutral,3
Ses03M_impro08a_M000,0,neutral,3
Ses03M_impro08a_F000,1,frustrated,5
Ses03M_impro08a_M001,2,neutral,3
Ses03M_impro08a_F001,3,frustrated,5
Ses03M_impro08a_F002,4,frustrated,5
Ses03M_impro08a_F003,5,frustrated,5
Ses03M_impro08a_M002,6,neutral,3
Ses03M_impro08a_F004,7,neutral,3
Ses03M_impro08a_M003,8,neutral,3
Ses03M_impro08a_F005,9,frustrated,5
Ses03M_impro08a_M004,10,neutral,3
Ses03M_impro08a_F006,11,frustrated,5
Ses03M_impro08a_M005,12,neutral,3
Ses03M_impro08a_F007,13,frustrated,5
Ses03M_impro08a_M006,14,neutral,3
Ses03M_impro08a_F008,15,frustrated,5
Ses03M_impro08a_F009,16,frustrated,5
Ses03M_impro08a_M007,17,neutral,3
Ses03M_impro08a_M008,18,neutral,3
Ses03M_impro08a_F010,19,frustrated,5
Ses03M_impro08a_M009,20,neutral,3
Ses03M_impro08a_F011,21,frustrated,5
Ses03M_impro08a_M010,22,neutral,3
Ses03M_impro08a_F012,23,frustrated,5
Ses03M_impro08a_F013,24,angry,0
Ses03M_impro08a_M011,25,frustrated,5
Ses03M_impro08a_F014,26,angry,0
Ses03M_impro08a_F015,27,angry,0
Ses03M_impro08a_M012,28,neutral,3
Ses03M_impro08a_F016,29,frustrated,5
Ses03M_impro08a_M013,30,neutral,3
Ses03M_impro08a_F017,31,frustrated,5
Ses03M_impro08a_F018,32,frustrated,5
Ses03M_impro08a_M014,33,frustrated,5
Ses03M_impro08a_M015,34,frustrated,5
Ses03M_impro08a_F019,35,frustrated,5
Ses03M_impro08a_M016,36,neutral,3
Ses03M_impro08a_F020,37,angry,0
Ses03M_impro08a_F021,38,angry,0
Ses03M_impro08a_M017,39,neutral,3
Ses03M_impro08a_M018,40,neutral,3
Ses03M_impro08a_F022,41,angry,0
Ses03M_impro08a_F023,42,frustrated,5
Ses03M_impro08a_M019,43,neutral,3
Ses03M_impro08a_F024,44,frustrated,5
Ses03M_impro08a_F025,45,frustrated,5
Ses03M_impro08a_M020,46,neutral,3
Ses03M_impro08a_F026,47,xxx,-1
Ses03M_impro08a_M021,48,neutral,3
Ses03M_impro08a_F027,49,frustrated,5
Ses03M_impro08a_M022,50,neutral,3
Ses03M_impro08a_F028,51,frustrated,5
Ses03M_impro08a_MXX0,52,unannotated,-1
Ses03M_impro08a_M023,53,neutral,3
Ses03M_impro08a_F029,54,frustrated,5
Ses03M_impro08a_F030,55,frustrated,5
Ses03M_impro08a_M024,56,neutral,3
Ses03M_impro08a_F031,57,frustrated,5
Ses03M_impro08a_F032,58,frustrated,5
Ses03M_impro08a_M025,59,neutral,3
Ses03M_impro08a_F033,60,frustrated,5
Ses03M_impro08a_M026,61,neutral,3
Ses03M_impro08a_F034,62,frustrated,5
Ses03M_impro08a_MXX1,63,unannotated,-1
Ses03M_impro08a_M027,64,neutral,3
Ses03M_impro08a_F035,65,frustrated,5
Ses03M_impro08b_F000,0,xxx,-1
Ses03M_impro08b_M000,1,neutral,3
Ses03M_impro08b_F001,2,frustrated,5
Ses03M_impro08b_M001,3,neutral,3
Ses03M_impro08b_F002,4,frustrated,5
Ses03M_impro08b_M002,5,neutral,3
Ses03M_impro08b_F003,6,frustrated,5
Ses03M_impro08b_M003,7,neutral,3
Ses03M_impro08b_F004,8,frustrated,5
Ses03M_impro08b_M004,9,neutral,3
Ses03M_impro08b_F005,10,angry,0
Ses03M_impro08b_F006,11,angry,0
Ses03M_impro08b_F007,12,frustrated,5
Ses03M_impro08b_MXX0,13,unannotated,-1
Ses03M_impro08b_M005,14,neutral,3
Ses03M_impro08b_F008,15,frustrated,5
Ses03M_impro08b_M006,16,neutral,3
Ses03M_impro08b_F009,17,frustrated,5
Ses03M_impro08b_M007,18,neutral,3
Ses03M_impro08b_F010,19,frustrated,5
Ses03M_impro08b_M008,20,neutral,3
Ses03M_impro08b_M009,21,neutral,3
Ses03M_impro08b_F011,22,frustrated,5
Ses03M_impro08b_M010,23,neutral,3
Ses03M_impro08b_F012,24,frustrated,5
Ses03M_impro08b_M011,25,neutral,3
Ses03M_impro08b_F013,26,frustrated,5
Ses03M_impro08b_M012,27,neutral,3
Ses03M_impro08b_F014,28,frustrated,5
Ses03M_impro08b_M013,29,neutral,3
Ses03M_impro08b_M014,30,neutral,3
Ses03M_impro08b_F015,31,frustrated,5
Ses03M_impro08b_M015,32,neutral,3
Ses03M_impro08b_F016,33,frustrated,5
Ses03M_impro08b_M016,34,neutral,3
Ses03M_impro08b_F017,35,xxx,-1
Ses03M_impro08b_M017,36,neutral,3
Ses03M_impro08b_F018,37,xxx,-1
Ses03M_impro08b_F019,38,xxx,-1
Ses03M_impro08b_M018,39,neutral,3
Ses03M_impro08b_F020,40,xxx,-1
Ses03M_impro08b_M019,41,neutral,3
Ses03M_impro08b_M020,42,neutral,3
Ses03M_impro08b_F021,43,neutral,3
Ses03M_impro08b_F022,44,xxx,-1
Ses03M_impro08b_M021,45,neutral,3
Ses03M_impro08b_F023,46,neutral,3
Ses03M_impro08b_M022,47,neutral,3
Ses03M_impro08b_F024,48,neutral,3
Ses03M_script01_2_F000,0,angry,0
Ses03M_script01_2_M000,1,frustrated,5
Ses03M_script01_2_F001,2,angry,0
Ses03M_script01_2_M001,3,neutral,3
Ses03M_script01_2_F002,4,xxx,-1
Ses03M_script01_2_M002,5,frustrated,5
Ses03M_script01_2_M003,6,frustrated,5
Ses03M_script01_2_F003,7,xxx,-1
Ses03M_script01_2_M004,8,neutral,3
Ses03M_script01_2_F004,9,xxx,-1
Ses03M_script01_2_M005,10,neutral,3
Ses03M_script01_2_F005,11,xxx,-1
Ses03M_script01_2_M006,12,frustrated,5
Ses03M_script01_2_F006,13,angry,0
Ses03M_script01_2_M007,14,xxx,-1
Ses03M_script01_2_F007,15,xxx,-1
Ses03M_script01_2_M008,16,neutral,3
Ses03M_script01_2_F008,17,xxx,-1
Ses03M_script01_2_F009,18,angry,0
Ses03M_script01_2_F010,19,sad,2
Ses03M_script01_2_F011,20,sad,2
Ses03M_script01_2_M009,21,frustrated,5
Ses03M_script01_2_F012,22,angry,0
Ses03M_script01_2_M010,23,frustrated,5
Ses03M_script01_2_F013,24,xxx,-1
Ses03M_script01_2_M011,25,frustrated,5
Ses03M_script01_2_F014,26,xxx,-1
Ses03M_script01_2_F015,27,angry,0
Ses03M_script01_2_M012,28,frustrated,5
Ses03M_script01_2_F016,29,xxx,-1
Ses03M_script01_2_M013,30,xxx,-1
Ses03M_script01_2_F017,31,sad,2
Ses03M_script01_2_M014,32,angry,0
Ses03M_script01_2_F018,33,xxx,-1
Ses03M_script01_2_M015,34,angry,0
Ses03M_script01_2_M016,35,angry,0
Ses03M_script01_2_F019,36,sad,2
Ses03M_script01_2_M017,37,angry,0
Ses03M_script01_3_F000,38,xxx,-1
Ses03M_script01_3_M000,39,xxx,-1
Ses03M_script01_3_F001,40,xxx,-1
Ses03M_script01_3_F002,41,xxx,-1
Ses03M_script01_3_F003,42,xxx,-1
Ses03M_script01_3_M001,43,neutral,3
Ses03M_script01_3_F004,44,sad,2
Ses03M_script01_3_M002,45,sur,-1
Ses03M_script01_3_F005,46,xxx,-1
Ses03M_script01_3_M003,47,xxx,-1
Ses03M_script01_3_F006,48,sad,2
Ses03M_script01_3_F007,49,sad,2
Ses03M_script01_3_M004,50,neutral,3
Ses03M_script01_3_F008,51,sad,2
Ses03M_script01_3_M005,52,xxx,-1
Ses03M_script01_3_F009,53,xxx,-1
Ses03M_script01_3_M006,54,xxx,-1
Ses03M_script01_3_F010,55,xxx,-1
Ses03M_script01_3_M007,56,xxx,-1
Ses03M_script01_3_M008,57,happy,1
Ses03M_script01_3_F011,58,happy,1
Ses03M_script01_3_M009,59,xxx,-1
Ses03M_script01_3_M010,60,happy,1
Ses03M_script01_3_F012,61,happy,1
Ses03M_script01_3_M011,62,xxx,-1
Ses03M_script01_3_M012,63,xxx,-1
Ses03M_script01_3_M013,64,xxx,-1
Ses03M_script01_3_F013,65,happy,1
Ses03M_script01_3_M014,66,xxx,-1
Ses03M_script01_3_F014,67,happy,1
Ses03M_script01_3_M015,68,xxx,-1
Ses03M_script01_3_F015,69,happy,1
Ses03M_script01_3_M016,70,happy,1
Ses03M_script01_3_F016,71,happy,1
Ses03M_script01_3_M017,72,xxx,-1
Ses03M_script01_3_F017,73,happy,1
Ses03M_script01_3_F018,74,happy,1
Ses03M_script01_3_M018,75,happy,1
Ses03M_script01_3_M019,76,excited,4
Ses03M_script01_3_F019,77,happy,1
Ses03M_script01_3_M020,78,xxx,-1
Ses03M_script01_3_F020,79,happy,1
Ses03M_script01_3_M021,80,happy,1
Ses03M_script01_3_F021,81,happy,1
Ses03M_script01_3_M022,82,xxx,-1
Ses03M_script01_3_F022,83,xxx,-1
Ses03M_script01_3_M023,84,sad,2
Ses03M_script01_3_F023,85,xxx,-1
Ses03M_script01_3_F024,86,xxx,-1
Ses03M_script01_3_M024,87,xxx,-1
Ses03M_script01_3_F025,88,xxx,-1
Ses03M_script01_3_M025,89,xxx,-1
Ses03M_script01_3_F026,90,xxx,-1
Ses03M_script01_3_M026,91,xxx,-1
Ses03M_script01_3_F027,92,xxx,-1
Ses03M_script01_3_M027,93,sad,2
Ses03M_script01_3_F028,94,xxx,-1
Ses03M_script01_3_M028,95,sad,2
Ses03M_script01_3_F029,96,sad,2
Ses03M_script01_3_M029,97,sad,2
Ses03M_script01_3_F030,98,sad,2
Ses03M_script01_3_M030,99,sad,2
Ses03M_script01_3_M031,100,sad,2
Ses03M_script01_3_M032,101,sad,2
Ses03M_script01_3_M033,102,sad,2
Ses03M_script01_3_M034,103,sad,2
Ses03M_script01_3_M035,104,sad,2
Ses03M_script01_3_M036,105,sad,2
Ses03M_script01_3_M037,106,sad,2
Ses03M_script01_3_M038,107,sad,2
Ses03M_script01_3_M039,108,sad,2
Ses03M_script01_3_M040,109,sad,2
Ses03M_script01_3_M041,110,sad,2
Ses03M_script01_3_M042,111,sad,2
Ses03M_script01_3_F031,112,sad,2
Ses03M_script01_3_M043,113,xxx,-1
Ses03M_script01_3_F032,114,xxx,-1
Ses03M_script01_3_F033,115,sad,2
Ses03M_script01_3_M044,116,xxx,-1
Ses03M_script01_3_M045,117,happy,1
Ses03M_script01_3_F034,118,happy,1
Ses03M_script01_3_M046,119,happy,1
Ses03M_script01_1_F000,120,neutral,3
Ses03M_script01_1_M000,121,sad,2
Ses03M_script01_1_F001,122,sur,-1
Ses03M_script01_1_M001,123,sad,2
Ses03M_script01_1_F002,124,sur,-1
Ses03M_script01_1_M002,125,sad,2
Ses03M_script01_1_F003,126,xxx,-1
Ses03M_script01_1_M003,127,sad,2
Ses03M_script01_1_F004,128,sad,2
Ses03M_script01_1_M004,129,sad,2
Ses03M_script01_1_F005,130,sad,2
Ses03M_script01_1_M005,131,sad,2
Ses03M_script01_1_F006,132,xxx,-1
Ses03M_script01_1_F007,133,frustrated,5
Ses03M_script01_1_M006,134,sad,2
Ses03M_script01_1_F008,135,sad,2
Ses03M_script01_1_M007,136,sad,2
Ses03M_script01_1_F009,137,xxx,-1
Ses03M_script01_1_M008,138,frustrated,5
Ses03M_script01_1_F010,139,xxx,-1
Ses03M_script01_1_M009,140,angry,0
Ses03M_script01_1_F011,141,xxx,-1
Ses03M_script01_1_M010,142,frustrated,5
Ses03M_script01_1_M011,143,angry,0
Ses03M_script01_1_M012,144,angry,0
Ses03M_script01_1_F012,145,xxx,-1
Ses03M_script01_1_M013,146,xxx,-1
Ses03M_script01_1_F013,147,frustrated,5
Ses03M_script01_1_M014,148,frustrated,5
Ses03M_script01_1_F014,149,xxx,-1
Ses03M_script01_1_F015,150,frustrated,5
Ses03M_script01_1_M015,151,frustrated,5
Ses03M_script01_1_F016,152,angry,0
Ses03M_script01_1_M016,153,frustrated,5
Ses03M_script01_1_M017,154,neutral,3
Ses03M_script01_1_F017,155,angry,0
Ses03M_script01_1_M018,156,xxx,-1
Ses03M_script01_1_F018,157,xxx,-1
Ses03M_script01_1_M019,158,neutral,3
Ses03M_script01_1_F019,159,xxx,-1
Ses03M_script01_1_M020,160,frustrated,5
Ses03M_script01_1_F020,161,angry,0
Ses03M_script01_1_M021,162,neutral,3
Ses03M_script01_1_F021,163,neutral,3
Ses03M_script01_1_M022,164,angry,0
Ses03M_script01_1_F022,165,frustrated,5
Ses03M_script01_1_F023,166,xxx,-1
Ses03M_script01_1_F024,167,xxx,-1
Ses03M_script01_1_M023,168,frustrated,5
Ses03M_script01_1_F025,169,frustrated,5
Ses03M_script01_1_M024,170,frustrated,5
Ses03M_script01_1_F026,171,frustrated,5
Ses03M_script01_1_M025,172,xxx,-1
Ses03M_script01_1_M026,173,frustrated,5
Ses03M_script01_1_F027,174,xxx,-1
Ses03M_script01_1_M027,175,angry,0
Ses03M_script01_1_F028,176,neutral,3
Ses03M_script01_1_M028,177,neutral,3
Ses03M_script01_1_F029,178,xxx,-1
Ses03M_script01_1_M029,179,neutral,3
Ses03M_script01_1_M030,180,sad,2
Ses03M_script01_1_M031,181,neutral,3
Ses03M_script01_1_F030,182,neutral,3
Ses03M_script01_1_M032,183,xxx,-1
Ses03M_script01_1_F031,184,frustrated,5
Ses03M_script01_1_M033,185,frustrated,5
Ses03M_script01_1_F032,186,xxx,-1
Ses03M_script01_1_M034,187,frustrated,5
Ses03M_script01_1_F033,188,frustrated,5
Ses03M_script01_1_F034,189,frustrated,5
Ses03M_script01_1_M035,190,frustrated,5
Ses03M_script01_1_F035,191,xxx,-1
Ses03M_script01_1_M036,192,sad,2
Ses03M_script01_1_M037,193,neutral,3
Ses03M_script01_1_F036,194,xxx,-1
Ses03M_script01_1_M038,195,neutral,3
Ses03M_script01_1_F037,196,xxx,-1
Ses03M_script01_1_M039,197,angry,0
Ses03M_script01_1_F038,198,angry,0
Ses03M_script01_1_M040,199,angry,0
Ses03M_script01_1_F039,200,xxx,-1
Ses03M_script01_1_M041,201,angry,0
Ses03M_script01_1_M042,202,frustrated,5
Ses03M_script01_1_F040,203,sad,2
Ses03M_script01_1_M043,204,neutral,3
Ses03M_script01_1_F041,205,xxx,-1
Ses03M_script01_1_M044,206,xxx,-1
Ses03M_script01_1_F042,207,frustrated,5
Ses03M_script01_1_F043,208,angry,0
Ses03M_script01_1_M045,209,sad,2
Ses03M_script01_1_F044,210,frustrated,5
Ses03M_script01_1_M046,211,sad,2
Ses03M_script01_1_F045,212,sad,2
Ses03M_script01_1_M047,213,sad,2
Ses03M_script01_1_F046,214,sad,2
Ses03M_script02_2_M000,0,excited,4
Ses03M_script02_2_F000,1,angry,0
Ses03M_script02_2_M001,2,frustrated,5
Ses03M_script02_2_F001,3,angry,0
Ses03M_script02_2_M002,4,frustrated,5
Ses03M_script02_2_F002,5,angry,0
Ses03M_script02_2_M003,6,frustrated,5
Ses03M_script02_2_F003,7,angry,0
Ses03M_script02_2_M004,8,frustrated,5
Ses03M_script02_2_F004,9,angry,0
Ses03M_script02_2_M005,10,frustrated,5
Ses03M_script02_2_F005,11,xxx,-1
Ses03M_script02_2_F006,12,xxx,-1
Ses03M_script02_2_M006,13,frustrated,5
Ses03M_script02_2_F007,14,frustrated,5
Ses03M_script02_2_M007,15,frustrated,5
Ses03M_script02_2_F008,16,frustrated,5
Ses03M_script02_2_M008,17,frustrated,5
Ses03M_script02_2_F009,18,angry,0
Ses03M_script02_2_M009,19,frustrated,5
Ses03M_script02_2_F010,20,xxx,-1
Ses03M_script02_2_M010,21,frustrated,5
Ses03M_script02_2_F011,22,angry,0
Ses03M_script02_2_M011,23,frustrated,5
Ses03M_script02_2_F012,24,frustrated,5
Ses03M_script02_2_F013,25,angry,0
Ses03M_script02_2_M012,26,frustrated,5
Ses03M_script02_2_F014,27,frustrated,5
Ses03M_script02_2_M013,28,frustrated,5
Ses03M_script02_2_F015,29,frustrated,5
Ses03M_script02_2_M014,30,neutral,3
Ses03M_script02_2_F016,31,angry,0
Ses03M_script02_2_M015,32,frustrated,5
Ses03M_script02_2_M016,33,xxx,-1
Ses03M_script02_2_M017,34,neutral,3
Ses03M_script02_2_M018,35,frustrated,5
Ses03M_script02_2_F017,36,frustrated,5
Ses03M_script02_2_F018,37,sad,2
Ses03M_script02_2_F019,38,xxx,-1
Ses03M_script02_2_F020,39,xxx,-1
Ses03M_script02_2_F021,40,xxx,-1
Ses03M_script02_2_M019,41,neutral,3
Ses03M_script02_2_F022,42,xxx,-1
Ses03M_script02_2_M020,43,neutral,3
Ses03M_script02_2_M021,44,neutral,3
Ses03M_script02_2_M022,45,neutral,3
Ses03M_script02_2_F023,46,sad,2
Ses03M_script02_2_F024,47,sad,2
Ses03M_script02_2_M023,48,xxx,-1
Ses03M_script02_2_F025,49,sad,2
Ses03M_script02_2_M024,50,frustrated,5
Ses03M_script02_2_F026,51,frustrated,5
Ses03M_script02_2_M025,52,frustrated,5
Ses03M_script02_2_F027,53,frustrated,5
Ses03M_script02_2_M026,54,frustrated,5
Ses03M_script02_2_F028,55,frustrated,5
Ses03M_script02_2_M027,56,xxx,-1
Ses03M_script02_2_F029,57,frustrated,5
Ses03M_script02_2_F030,58,frustrated,5
Ses03M_script02_2_F031,59,angry,0
Ses03M_script02_2_M028,60,angry,0
Ses03M_script02_2_M029,61,angry,0
Ses03M_script02_2_M030,62,angry,0
Ses03M_script02_2_M031,63,angry,0
Ses03M_script02_2_F032,64,frustrated,5
Ses03M_script02_2_M032,65,angry,0
Ses03M_script02_2_M033,66,angry,0
Ses03M_script02_2_F033,67,angry,0
Ses03M_script02_2_M034,68,xxx,-1
Ses03M_script02_2_F034,69,sad,2
Ses03M_script02_2_M035,70,frustrated,5
Ses03M_script02_2_F035,71,sad,2
Ses03M_script02_2_F036,72,sad,2
Ses03M_script02_2_M036,73,sad,2
Ses03M_script02_2_F037,74,sad,2
Ses03M_script02_2_M037,75,sad,2
Ses03M_script02_2_F038,76,sad,2
Ses03M_script02_2_M038,77,xxx,-1
Ses03M_script02_2_F039,78,xxx,-1
Ses03M_script02_2_F040,79,sad,2
Ses03M_script02_2_M039,80,xxx,-1
Ses03M_script02_2_F041,81,sad,2
Ses03M_script02_2_M040,82,xxx,-1
Ses03M_script02_2_M041,83,happy,1
Ses03M_script02_2_F042,84,happy,1
Ses03M_script02_2_F043,85,xxx,-1
Ses03M_script02_2_M042,86,happy,1
Ses03M_script02_2_F044,87,happy,1
Ses03M_script02_2_M043,88,xxx,-1
Ses03M_script02_2_F045,89,xxx,-1
Ses03M_script02_2_M044,90,xxx,-1
Ses03M_script02_2_F046,91,happy,1
Ses03M_script02_2_F047,92,happy,1
Ses03M_script02_2_F048,93,happy,1
Ses03M_script02_2_M045,94,happy,1
Ses03M_script02_2_F049,95,happy,1
Ses03M_script02_2_M046,96,happy,1
Ses03M_script02_1_M000,97,excited,4
Ses03M_script02_1_M001,98,excited,4
Ses03M_script02_1_M002,99,excited,4
Ses03M_script02_1_F000,100,xxx,-1
Ses03M_script02_1_M003,101,excited,4
Ses03M_script02_1_M004,102,excited,4
Ses03M_script02_1_M005,103,excited,4
Ses03M_script02_1_F001,104,xxx,-1
Ses03M_script02_1_M006,105,xxx,-1
Ses03M_script02_1_F002,106,xxx,-1
Ses03M_script02_1_M007,107,xxx,-1
Ses03M_script02_1_F003,108,xxx,-1
Ses03M_script02_1_M008,109,xxx,-1
Ses03M_script02_1_F004,110,xxx,-1
Ses03M_script02_1_M009,111,xxx,-1
Ses03M_script02_1_M010,112,xxx,-1
Ses03M_script02_1_M011,113,xxx,-1
Ses03M_script02_1_F005,114,neutral,3
Ses03M_script02_1_M012,115,xxx,-1
Ses03M_script02_1_M013,116,xxx,-1
Ses03M_script02_1_M014,117,excited,4
Ses03M_script02_1_M015,118,excited,4
Ses03M_script02_1_M016,119,excited,4
Ses03M_script02_1_F006,120,xxx,-1
Ses03M_script02_1_M017,121,neutral,3
Ses03M_script02_1_F007,122,frustrated,5
Ses03M_script02_1_M018,123,xxx,-1
Ses03M_script02_1_F008,124,frustrated,5
Ses03M_script02_1_M019,125,xxx,-1
Ses03M_script02_1_F009,126,frustrated,5
Ses03M_script02_1_M020,127,frustrated,5
Ses03M_script02_1_F010,128,xxx,-1
Ses03M_script02_1_M021,129,xxx,-1
Ses03M_script02_1_F011,130,xxx,-1
Ses03M_script02_1_M022,131,xxx,-1
Ses03M_script02_1_F012,132,xxx,-1
Ses03M_script02_1_M023,133,excited,4
Ses03M_script02_1_F013,134,frustrated,5
Ses03M_script02_1_M024,135,excited,4
Ses03M_script02_1_M025,136,excited,4
Ses03M_script02_1_F014,137,xxx,-1
Ses03M_script02_1_M026,138,excited,4
Ses03M_script02_1_F015,139,frustrated,5
Ses03M_script02_1_M027,140,excited,4
