id,utterance_num,label
Ses01M_script02_2_M019,38,neu
Ses01M_script02_2_M020,39,neu
Ses01M_script02_2_M021,40,neu
Ses01M_script02_2_F019,41,neu
Ses01M_script02_2_F020,42,-1
Ses01M_script02_2_F021,43,-1
Ses01M_script02_2_F022,44,sad
Ses01M_script02_2_M022,45,neu
Ses01M_script02_2_F023,46,-1
Ses01M_script02_2_M023,47,neu
Ses01M_script02_2_M024,48,-1
Ses01M_script02_2_F024,49,sad
Ses01M_script02_2_M025,50,neu
Ses01M_script02_2_M026,51,-1
Ses01M_script02_2_F025,52,sad
Ses01M_script02_2_M027,53,neu
Ses01M_script02_2_F026,54,sad
Ses01M_script02_2_M028,55,neu
Ses01M_script02_2_F027,56,-1
Ses01M_script02_2_M029,57,neu
Ses01M_script02_2_M030,58,neu
Ses01M_script02_2_M031,59,fru
Ses01M_script02_2_F028,60,fru
Ses01M_script02_2_M032,61,fru
Ses01M_script02_2_F029,62,fru
Ses01M_script02_2_M033,63,ang
Ses01M_script02_2_F030,64,ang
Ses01M_script02_2_M034,65,fru
Ses01M_script02_2_M035,66,ang
Ses01M_script02_2_M036,67,-1
Ses01M_script02_2_M037,68,sad
Ses01M_script02_2_M038,69,sad
Ses01M_script02_2_F031,70,ang
Ses01M_script02_2_M039,71,neu
Ses01M_script02_2_F032,72,ang
Ses01M_script02_2_M040,73,neu
Ses01M_script02_2_F033,74,sad
Ses01M_script02_2_M041,75,sad
Ses01M_script02_2_F034,76,sad
Ses01M_script02_2_M042,77,sad
Ses01M_script02_2_F035,78,sad
Ses01M_script02_2_F036,79,sad
Ses01M_script02_2_M043,80,sad
Ses01M_script02_2_F037,81,sad
Ses01M_script02_2_M044,82,sad
Ses01M_script02_2_F038,83,sur
Ses01M_script02_2_M045,84,sad
Ses01M_script02_2_F039,85,sur
Ses01M_script02_2_F040,86,sad
Ses01M_script02_2_M046,87,-1
Ses01M_script02_2_F041,88,-1
Ses01M_script02_2_M047,89,-1
Ses01M_script02_2_M048,90,-1
Ses01M_script02_2_F042,91,-1
Ses01M_script02_2_M049,92,hap
Ses01M_script02_2_F043,93,-1
Ses01M_script02_2_M050,94,neu
Ses01M_script02_2_F044,95,hap
Ses01M_script02_2_M051,96,neu
Ses01M_script02_2_F045,97,hap
Ses01M_script02_2_F046,98,sad
Ses01M_script02_2_M052,99,hap
Ses01M_script02_2_M053,100,hap
Ses01M_script02_2_F047,101,neu
Ses01M_script02_2_M054,102,neu
Ses01M_script02_1_M000,103,exc
Ses01M_script02_1_M001,104,exc
Ses01M_script02_1_F000,105,-1
Ses01M_script02_1_M002,106,exc
Ses01M_script02_1_M003,107,-1
Ses01M_script02_1_F001,108,fru
Ses01M_script02_1_M004,109,exc
Ses01M_script02_1_M005,110,exc
Ses01M_script02_1_M006,111,-1
Ses01M_script02_1_F002,112,sur
Ses01M_script02_1_M007,113,neu
Ses01M_script02_1_F003,114,-1
Ses01M_script02_1_M008,115,-1
Ses01M_script02_1_F004,116,-1
Ses01M_script02_1_M009,117,neu
Ses01M_script02_1_F005,118,ang
Ses01M_script02_1_M010,119,neu
Ses01M_script02_1_M011,120,neu
Ses01M_script02_1_M012,121,-1
Ses01M_script02_1_F006,122,-1
Ses01M_script02_1_M013,123,-1
Ses01M_script02_1_F007,124,neu
Ses01M_script02_1_M014,125,exc
Ses01M_script02_1_M015,126,-1
Ses01M_script02_1_F008,127,neu
Ses01M_script02_1_M016,128,exc
Ses01M_script02_1_M017,129,exc
Ses01M_script02_1_F009,130,hap
Ses01M_script02_1_M018,131,-1
Ses01M_script02_1_M019,132,-1
Ses01M_script02_1_F010,133,fru
Ses01M_script02_1_M020,134,fru
Ses01M_script02_1_F011,135,fru
Ses01M_script02_1_M021,136,fru
Ses01M_script02_1_F012,137,fru
Ses01M_script02_1_M022,138,neu
Ses01M_script02_1_F013,139,fru
Ses01M_script02_1_M023,140,neu
Ses01M_script02_1_F014,141,ang
Ses01M_script02_1_M024,142,fru
Ses01M_script02_1_M025,143,-1
Ses01M_script02_1_F015,144,-1
Ses01M_script02_1_M026,145,fru
Ses01M_script02_1_F016,146,-1
Ses01M_script02_1_M027,147,fru
Ses01M_script02_1_M028,148,ang
Ses01M_script02_1_F017,149,ang
Ses01M_script02_1_M029,150,-1
Ses01M_script02_1_F018,151,fru
Ses01M_script02_1_M030,152,neu
Ses01M_script02_1_F019,153,fru
Ses01M_script02_1_M031,154,exc
Ses01M_script02_1_M032,155,exc
Ses01M_script02_1_F020,156,fru
Ses01M_script02_1_M033,157,-1
Ses01M_script02_1_F021,158,ang
Ses01M_script02_1_M034,159,fru
Ses01M_script02_1_M035,160,fru
Ses01M_script02_1_M036,161,fru
Ses01M_script02_1_F022,162,ang
Ses01M_script02_1_M037,163,neu
Ses01M_script02_1_F023,164,ang
Ses01M_script02_1_M038,165,-1
Ses01M_script02_1_M039,166,neu
Ses01M_script02_1_M040,167,exc
Ses01M_script02_1_M041,168,exc
Ses01M_script02_1_M042,169,exc
Ses01M_script02_1_M043,170,exc
Ses01M_script02_1_M044,171,exc
Ses01M_script02_1_M045,172,exc
Ses01M_script02_1_M046,173,exc
Ses01M_script02_1_F024,174,-1
Ses01M_script03_1_M000,0,fea
Ses01M_script03_1_F000,1,-1
Ses01M_script03_1_M001,2,fea
Ses01M_script03_1_F001,3,fea
Ses01M_script03_1_M002,4,-1
Ses01M_script03_1_F002,5,fea
Ses01M_script03_1_M003,6,fea
Ses01M_script03_1_F003,7,hap
Ses01M_script03_1_M004,8,hap
Ses01M_script03_1_F004,9,hap
Ses01M_script03_1_M005,10,-1
Ses01M_script03_1_M006,11,-1
Ses01M_script03_1_F005,12,-1
Ses01M_script03_1_M007,13,-1
Ses01M_script03_1_F006,14,-1
Ses01M_script03_1_M008,15,-1
Ses01M_script03_1_F007,16,exc
Ses01M_script03_1_M009,17,-1
Ses01M_script03_1_F008,18,hap
Ses01M_script03_1_M010,19,hap
Ses01M_script03_1_F009,20,hap
Ses01M_script03_1_M011,21,hap
Ses01M_script03_1_F010,22,hap
Ses01M_script03_1_M012,23,hap
Ses01M_script03_1_F011,24,hap
Ses01M_script03_1_M013,25,hap
Ses01M_script03_1_F012,26,-1
Ses01M_script03_1_M014,27,sad
Ses01M_script03_1_F013,28,-1
Ses01M_script03_1_M015,29,-1
Ses01M_script03_1_F014,30,hap
Ses01M_script03_1_M016,31,hap
Ses01M_script03_1_F015,32,hap
Ses01M_script03_1_M017,33,hap
Ses01M_script03_1_F016,34,-1
Ses01M_script03_1_M018,35,-1
Ses01M_script03_1_M019,36,hap
Ses01M_script03_1_F017,37,hap
Ses01M_script03_1_M020,38,-1
Ses01M_script03_1_F018,39,hap
Ses01M_script03_1_M021,40,hap
Ses01M_script03_1_M022,41,hap
Ses01M_script03_1_F019,42,hap
Ses01M_script03_1_M023,43,-1
Ses01M_script03_1_F020,44,-1
Ses01M_script03_1_M024,45,-1
Ses01M_script03_1_F021,46,hap
Ses01M_script03_1_F022,47,-1
Ses01M_script03_1_M025,48,-1
Ses01M_script03_1_F023,49,-1
Ses01M_script03_1_M026,50,-1
Ses01M_script03_1_F024,51,hap
Ses01M_script03_1_M027,52,-1
Ses01M_script03_1_F025,53,-1
Ses01M_script03_1_M028,54,exc
Ses01M_script03_1_F026,55,-1
Ses01M_script03_1_M029,56,exc
Ses01M_script03_1_F027,57,-1
Ses01M_script03_1_M030,58,hap
Ses01M_script03_1_M031,59,hap
Ses01M_script03_1_F028,60,-1
Ses01M_script03_1_M032,61,-1
Ses01M_script03_1_F029,62,-1
Ses01M_script03_1_M033,63,hap
Ses01M_script03_1_F030,64,hap
Ses01M_script03_1_M034,65,-1
Ses01M_script03_1_F031,66,exc
Ses01M_script03_1_M035,67,-1
Ses01M_script03_1_F032,68,-1
Ses01M_script03_1_M036,69,-1
Ses01M_script03_1_F033,70,-1
Ses01M_script03_1_M037,71,exc
Ses01M_script03_1_F034,72,hap
Ses01M_script03_1_F035,73,-1
Ses01M_script03_1_M038,74,-1
Ses01M_script03_1_F036,75,hap
Ses01M_script03_1_M039,76,hap
Ses01M_script03_1_F037,77,hap
Ses01M_script03_1_M040,78,hap
Ses01M_script03_1_F038,79,hap
Ses01M_script03_1_F039,80,hap
Ses01M_script03_1_M041,81,hap
Ses01M_script03_1_F040,82,hap
Ses01M_script03_1_M042,83,-1
Ses01M_script03_1_F041,84,exc
Ses01M_script03_2_M000,85,-1
Ses01M_script03_2_F000,86,-1
Ses01M_script03_2_M001,87,-1
Ses01M_script03_2_F001,88,-1
Ses01M_script03_2_M002,89,-1
Ses01M_script03_2_M003,90,-1
Ses01M_script03_2_F002,91,-1
Ses01M_script03_2_M004,92,-1
Ses01M_script03_2_F003,93,sur
Ses01M_script03_2_M005,94,-1
Ses01M_script03_2_F004,95,-1
Ses01M_script03_2_M006,96,-1
Ses01M_script03_2_F005,97,-1
Ses01M_script03_2_M007,98,-1
Ses01M_script03_2_F006,99,neu
Ses01M_script03_2_M008,100,-1
Ses01M_script03_2_F007,101,-1
Ses01M_script03_2_M009,102,-1
Ses01M_script03_2_F008,103,-1
Ses01M_script03_2_M010,104,-1
Ses01M_script03_2_F009,105,-1
Ses01M_script03_2_M011,106,-1
Ses01M_script03_2_F010,107,neu
Ses01M_script03_2_M012,108,neu
Ses01M_script03_2_F011,109,ang
Ses01M_script03_2_M013,110,neu
Ses01M_script03_2_F012,111,-1
Ses01M_script03_2_M014,112,-1
Ses01M_script03_2_F013,113,-1
Ses01M_script03_2_M015,114,-1
Ses01M_script03_2_F014,115,-1
Ses01M_script03_2_M016,116,fru
Ses01M_script03_2_F015,117,ang
Ses01M_script03_2_M017,118,fru
Ses01M_script03_2_M018,119,neu
Ses01M_script03_2_F016,120,-1
Ses01M_script03_2_M019,121,-1
Ses01M_script03_2_F017,122,ang
Ses01M_script03_2_M020,123,-1
Ses01M_script03_2_F018,124,-1
Ses01M_script03_2_M021,125,-1
Ses01M_script03_2_F019,126,-1
Ses01M_script03_2_M022,127,ang
Ses01M_script03_2_F020,128,-1
Ses01M_script03_2_M023,129,ang
Ses01M_script03_2_F021,130,-1
Ses01M_script03_2_M024,131,ang
Ses01M_script03_2_F022,132,ang
Ses01M_script03_2_F023,133,ang
Ses01M_script03_2_M025,134,ang
Ses01M_script03_2_F024,135,ang
Ses01M_script03_2_M026,136,ang
Ses01M_script03_2_F025,137,ang
Ses01M_script03_2_M027,138,ang
Ses01M_script03_2_F026,139,ang
Ses01M_script03_2_M028,140,ang
Ses01M_script03_2_F027,141,ang
Ses01M_script03_2_M029,142,ang
Ses01M_script03_2_F028,143,ang
Ses01M_script03_2_M030,144,ang
Ses01M_script03_2_F029,145,ang
Ses01M_script03_2_F030,146,ang
Ses01M_script03_2_M031,147,ang
Ses01M_script03_2_M032,148,ang
Ses01M_script03_2_F031,149,ang
Ses01M_script03_2_F032,150,-1
Ses01M_script03_2_M033,151,ang
Ses01M_script03_2_F033,152,ang
Ses01M_script03_2_M034,153,ang
Ses01M_script03_2_F034,154,ang
Ses01M_script03_2_M035,155,ang
Ses01M_script03_2_F035,156,ang
Ses01M_script03_2_M036,157,ang
Ses01M_script03_2_F036,158,ang
Ses01M_script03_2_M037,159,ang
Ses01M_script03_2_F037,160,ang
Ses01M_script03_2_M038,161,ang
Ses01M_script03_2_F038,162,ang
Ses01M_script03_2_M039,163,ang
Ses01M_script03_2_F039,164,ang
Ses01M_script03_2_M040,165,ang
Ses01M_script03_2_F040,166,ang
Ses01M_script03_2_M041,167,ang
Ses01M_script03_2_F041,168,ang
Ses01M_script03_2_M042,169,ang
Ses01M_script03_2_M043,170,ang
Ses02F_impro01_F000,0,neu
Ses02F_impro01_M000,1,neu
Ses02F_impro01_M001,2,neu
Ses02F_impro01_F001,3,sur
Ses02F_impro01_M002,4,neu
Ses02F_impro01_F002,5,-1
Ses02F_impro01_M003,6,-1
Ses02F_impro01_F003,7,fru
Ses02F_impro01_F004,8,fru
Ses02F_impro01_F005,9,fru
Ses02F_impro01_M004,10,neu
Ses02F_impro01_M005,11,fru
Ses02F_impro01_F006,12,fru
Ses02F_impro01_F007,13,fru
Ses02F_impro01_M006,14,fru
Ses02F_impro01_M007,15,fru
Ses02F_impro01_F008,16,fru
Ses02F_impro01_F009,17,fru
Ses02F_impro01_M008,18,fru
Ses02F_impro01_M009,19,fru
Ses02F_impro01_F010,20,fru
Ses02F_impro01_M010,21,fru
Ses02F_impro01_F011,22,fru
Ses02F_impro01_M011,23,fru
Ses02F_impro01_F012,24,fru
Ses02F_impro01_M012,25,fru
Ses02F_impro01_F013,26,fru
Ses02F_impro01_M013,27,fru
Ses02F_impro01_F014,28,fru
Ses02F_impro01_M014,29,fru
Ses02F_impro01_F015,30,fru
Ses02F_impro01_M015,31,fru
Ses02F_impro01_F016,32,fru
Ses02F_impro01_M016,33,-1
Ses02F_impro01_F017,34,fru
Ses02F_impro01_M017,35,ang
Ses02F_impro01_F018,36,ang
Ses02F_impro01_M018,37,fru
Ses02F_impro01_M019,38,ang
Ses02F_impro01_F019,39,ang
Ses02F_impro01_M020,40,fru
Ses02F_impro01_F020,41,ang
Ses02F_impro01_M021,42,fru
Ses02F_impro01_F021,43,ang
Ses02F_impro01_M022,44,fru
Ses02F_impro01_M023,45,fru
Ses02F_impro01_F022,46,fru
Ses02F_impro01_M024,47,fru
Ses02F_impro01_F023,48,fru
Ses02F_impro02_F000,0,sad
Ses02F_impro02_M000,1,-1
Ses02F_impro02_F001,2,sad
Ses02F_impro02_M001,3,fru
Ses02F_impro02_F002,4,sad
Ses02F_impro02_M002,5,fru
Ses02F_impro02_F003,6,sad
Ses02F_impro02_M003,7,fru
Ses02F_impro02_F004,8,sad
Ses02F_impro02_F005,9,sad
Ses02F_impro02_M004,10,-1
Ses02F_impro02_M005,11,fru
Ses02F_impro02_F006,12,sad
Ses02F_impro02_F007,13,sad
Ses02F_impro02_M006,14,fru
Ses02F_impro02_F008,15,sad
Ses02F_impro02_M007,16,sad
Ses02F_impro02_F009,17,sad
Ses02F_impro02_M008,18,fru
Ses02F_impro02_F010,19,sad
Ses02F_impro02_F011,20,sad
Ses02F_impro02_M009,21,fru
Ses02F_impro02_M010,22,fru
Ses02F_impro02_F012,23,sad
Ses02F_impro02_M011,24,-1
Ses02F_impro02_F013,25,sad
Ses02F_impro02_M012,26,sad
Ses02F_impro03_F000,0,exc
Ses02F_impro03_M000,1,-1
Ses02F_impro03_F001,2,exc
Ses02F_impro03_M001,3,neu
Ses02F_impro03_F002,4,-1
Ses02F_impro03_M002,5,sur
Ses02F_impro03_M003,6,-1
Ses02F_impro03_F003,7,-1
Ses02F_impro03_M004,8,hap
Ses02F_impro03_F004,9,exc
Ses02F_impro03_M005,10,exc
Ses02F_impro03_F005,11,-1
Ses02F_impro03_F006,12,-1
Ses02F_impro03_F007,13,-1
Ses02F_impro03_F008,14,-1
Ses02F_impro03_M006,15,sur
Ses02F_impro03_F009,16,exc
Ses02F_impro03_M007,17,sur
Ses02F_impro03_F010,18,-1
Ses02F_impro03_M008,19,-1
Ses02F_impro03_F011,20,exc
Ses02F_impro03_M009,21,hap
Ses02F_impro03_F012,22,exc
Ses02F_impro03_M010,23,hap
Ses02F_impro03_F013,24,exc
Ses02F_impro03_M011,25,hap
Ses02F_impro03_F014,26,exc
Ses02F_impro03_M012,27,exc
Ses02F_impro03_F015,28,hap
Ses02F_impro03_F016,29,hap
Ses02F_impro03_M013,30,neu
Ses02F_impro03_F017,31,hap
Ses02F_impro03_M014,32,neu
Ses02F_impro03_F018,33,hap
Ses02F_impro03_M015,34,neu
Ses02F_impro03_F019,35,hap
Ses02F_impro03_M016,36,neu
Ses02F_impro03_F020,37,-1
Ses02F_impro03_M017,38,neu
Ses02F_impro03_F021,39,exc
Ses02F_impro03_M018,40,neu
Ses02F_impro03_F022,41,-1
Ses02F_impro03_M019,42,hap
Ses02F_impro03_F023,43,hap
Ses02F_impro03_M020,44,hap
Ses02F_impro03_F024,45,exc
Ses02F_impro03_M021,46,-1
Ses02F_impro03_F025,47,-1
Ses02F_impro03_M022,48,hap
Ses02F_impro03_M023,49,hap
Ses02F_impro03_F026,50,hap
Ses02F_impro03_M024,51,exc
Ses02F_impro03_F027,52,hap
Ses02F_impro03_M025,53,exc
Ses02F_impro03_F028,54,exc
Ses02F_impro03_F029,55,hap
Ses02F_impro03_M026,56,hap
Ses02F_impro03_F030,57,hap
Ses02F_impro04_M000,0,neu
Ses02F_impro04_F000,1,fru
Ses02F_impro04_M001,2,neu
Ses02F_impro04_F001,3,fru
Ses02F_impro04_F002,4,fru
Ses02F_impro04_M002,5,-1
Ses02F_impro04_F003,6,fru
Ses02F_impro04_M003,7,neu
Ses02F_impro04_F004,8,fru
Ses02F_impro04_M004,9,neu
Ses02F_impro04_F005,10,fru
Ses02F_impro04_M005,11,neu
Ses02F_impro04_F006,12,fru
Ses02F_impro04_M006,13,neu
Ses02F_impro04_M007,14,neu
Ses02F_impro04_F007,15,fru
Ses02F_impro04_M008,16,neu
Ses02F_impro04_F008,17,fru
Ses02F_impro04_M009,18,neu
Ses02F_impro04_F009,19,sad
Ses02F_impro04_M010,20,neu
Ses02F_impro04_M011,21,neu
Ses02F_impro04_F010,22,fru
Ses02F_impro04_M012,23,neu
Ses02F_impro04_F011,24,fru
Ses02F_impro04_M013,25,neu
Ses02F_impro04_F012,26,fru
Ses02F_impro04_M014,27,fru
Ses02F_impro04_F013,28,fru
Ses02F_impro04_M015,29,neu
Ses02F_impro04_F014,30,fru
Ses02F_impro04_M016,31,neu
Ses02F_impro04_M017,32,neu
Ses02F_impro04_F015,33,fru
Ses02F_impro04_M018,34,neu
Ses02F_impro04_F016,35,sad
Ses02F_impro04_M019,36,neu
Ses02F_impro04_F017,37,-1
Ses02F_impro04_M020,38,-1
Ses02F_impro05_F000,0,neu
Ses02F_impro05_M000,1,neu
Ses02F_impro05_F001,2,neu
Ses02F_impro05_M001,3,neu
Ses02F_impro05_F002,4,sur
Ses02F_impro05_M002,5,neu
Ses02F_impro05_F003,6,sur
Ses02F_impro05_M003,7,neu
Ses02F_impro05_M004,8,neu
Ses02F_impro05_F004,9,neu
Ses02F_impro05_M005,10,neu
Ses02F_impro05_F005,11,sur
Ses02F_impro05_M006,12,neu
Ses02F_impro05_F006,13,ang
Ses02F_impro05_M007,14,neu
Ses02F_impro05_F007,15,fru
Ses02F_impro05_M008,16,neu
Ses02F_impro05_F008,17,-1
Ses02F_impro05_F009,18,-1
Ses02F_impro05_M009,19,neu
Ses02F_impro05_F010,20,ang
Ses02F_impro05_M010,21,neu
Ses02F_impro05_F011,22,fru
Ses02F_impro05_M011,23,neu
Ses02F_impro05_F012,24,-1
Ses02F_impro05_M012,25,neu
Ses02F_impro05_F013,26,fru
Ses02F_impro05_M013,27,neu
Ses02F_impro05_F014,28,fru
Ses02F_impro05_M014,29,neu
Ses02F_impro05_F015,30,fru
Ses02F_impro05_M015,31,neu
Ses02F_impro05_F016,32,fru
Ses02F_impro05_M016,33,neu
Ses02F_impro05_F017,34,fru
Ses02F_impro05_M017,35,neu
Ses02F_impro05_M018,36,neu
Ses02F_impro05_F018,37,fru
Ses02F_impro05_M019,38,neu
Ses02F_impro05_F019,39,ang
Ses02F_impro05_M020,40,neu
Ses02F_impro05_F020,41,fru
Ses02F_impro05_M021,42,neu
Ses02F_impro05_F021,43,-1
Ses02F_impro05_F022,44,fru
Ses02F_impro06_M000,0,neu
Ses02F_impro06_F000,1,sad
Ses02F_impro06_M001,2,neu
Ses02F_impro06_M002,3,neu
Ses02F_impro06_F001,4,sad
Ses02F_impro06_M003,5,neu
Ses02F_impro06_F002,6,sad
Ses02F_impro06_M004,7,neu
Ses02F_impro06_F003,8,sad
Ses02F_impro06_M005,9,neu
Ses02F_impro06_F004,10,sad
Ses02F_impro06_M006,11,neu
Ses02F_impro06_M007,12,neu
Ses02F_impro06_M008,13,neu
Ses02F_impro06_F005,14,sad
Ses02F_impro06_F006,15,sad
Ses02F_impro06_M009,16,neu
Ses02F_impro06_M010,17,neu
Ses02F_impro06_F007,18,sad
Ses02F_impro06_F008,19,sad
Ses02F_impro06_M011,20,neu
Ses02F_impro06_F009,21,sad
Ses02F_impro06_M012,22,neu
Ses02F_impro06_M013,23,neu
Ses02F_impro06_F010,24,sad
Ses02F_impro06_M014,25,neu
Ses02F_impro06_M015,26,neu
Ses02F_impro06_F011,27,sad
Ses02F_impro06_M016,28,neu
Ses02F_impro06_F012,29,sad
Ses02F_impro06_M017,30,neu
Ses02F_impro06_F013,31,sad
Ses02F_impro06_M018,32,neu
Ses02F_impro06_M019,33,neu
Ses02F_impro06_F014,34,sad
Ses02F_impro07_M000,0,neu
Ses02F_impro07_F000,1,-1
Ses02F_impro07_M001,2,exc
Ses02F_impro07_F001,3,exc
Ses02F_impro07_M002,4,exc
Ses02F_impro07_F002,5,exc
Ses02F_impro07_M003,6,exc
Ses02F_impro07_F003,7,exc
Ses02F_impro07_F004,8,exc
Ses02F_impro07_M004,9,exc
Ses02F_impro07_M005,10,exc
Ses02F_impro07_F005,11,exc
Ses02F_impro07_F006,12,exc
Ses02F_impro07_F007,13,exc
Ses02F_impro07_F008,14,exc
Ses02F_impro07_M006,15,exc
Ses02F_impro07_M007,16,exc
Ses02F_impro07_F009,17,exc
Ses02F_impro07_M008,18,exc
Ses02F_impro07_M009,19,exc
Ses02F_impro07_F010,20,exc
Ses02F_impro07_F011,21,exc
Ses02F_impro07_M010,22,exc
Ses02F_impro07_M011,23,exc
Ses02F_impro07_F012,24,exc
Ses02F_impro07_F013,25,exc
Ses02F_impro07_M012,26,-1
Ses02F_impro07_M013,27,-1
Ses02F_impro07_F014,28,exc
Ses02F_impro07_F015,29,exc
Ses02F_impro07_M014,30,-1
Ses02F_impro07_F016,31,exc
Ses02F_impro07_M015,32,-1
Ses02F_impro07_M016,33,neu
Ses02F_impro07_F017,34,exc
Ses02F_impro07_M017,35,exc
Ses02F_impro07_F018,36,exc
Ses02F_impro07_M018,37,hap
Ses02F_impro07_M019,38,hap
Ses02F_impro07_F019,39,exc
Ses02F_impro07_F020,40,exc
Ses02F_impro07_M020,41,-1
Ses02F_impro07_F021,42,exc
Ses02F_impro07_M021,43,-1
Ses02F_impro07_F022,44,exc
Ses02F_impro07_F023,45,exc
Ses02F_impro07_M022,46,-1
Ses02F_impro07_F024,47,exc
Ses02F_impro07_M023,48,exc
Ses02F_impro07_F025,49,exc
Ses02F_impro07_M024,50,-1
Ses02F_impro07_F026,51,exc
Ses02F_impro07_M025,52,-1
Ses02F_impro07_M026,53,-1
Ses02F_impro07_M027,54,exc
Ses02F_impro07_M028,55,exc
Ses02F_impro07_F027,56,exc
Ses02F_impro07_F028,57,exc
Ses02F_impro07_F029,58,exc
Ses02F_impro07_M029,59,exc
Ses02F_impro07_F030,60,exc
Ses02F_impro07_F031,61,exc
Ses02F_impro07_M030,62,-1
Ses02F_impro07_F032,63,exc
Ses02F_impro07_F033,64,exc
Ses02F_impro07_M031,65,-1
Ses02F_impro07_F034,66,exc
Ses02F_impro07_M032,67,-1
Ses02F_impro07_M033,68,-1
Ses02F_impro07_M034,69,exc
Ses02F_impro07_F035,70,exc
Ses02F_impro07_M035,71,-1
Ses02F_impro07_F036,72,exc
Ses02F_impro07_F037,73,exc
Ses02F_impro08_F000,0,neu
Ses02F_impro08_M000,1,fru
Ses02F_impro08_M001,2,fru
Ses02F_impro08_F001,3,neu
Ses02F_impro08_M002,4,fru
Ses02F_impro08_F002,5,neu
Ses02F_impro08_M003,6,neu
Ses02F_impro08_F003,7,neu
Ses02F_impro08_M004,8,fru
Ses02F_impro08_F004,9,neu
Ses02F_impro08_F005,10,neu
Ses02F_impro08_F006,11,neu
Ses02F_impro08_M005,12,neu
Ses02F_impro08_F007,13,neu
Ses02F_impro08_F008,14,neu
Ses02F_impro08_F009,15,neu
Ses02F_impro08_M006,16,neu
Ses02F_impro08_F010,17,neu
Ses02F_impro08_M007,18,neu
Ses02F_impro08_F011,19,neu
Ses02F_impro08_F012,20,neu
Ses02F_impro08_F013,21,neu
Ses02F_impro08_M008,22,neu
Ses02F_impro08_F014,23,neu
Ses02F_impro08_M009,24,neu
Ses02F_impro08_F015,25,neu
Ses02F_impro08_M010,26,neu
Ses02F_impro08_F016,27,neu
Ses02F_impro08_M011,28,neu
Ses02F_impro08_F017,29,neu
Ses02F_impro08_M012,30,neu
Ses02F_impro08_F018,31,neu
Ses02F_impro08_M013,32,neu
Ses02F_impro08_F019,33,neu
Ses02F_impro08_M014,34,-1
Ses02F_impro08_F020,35,neu
Ses02F_impro08_M015,36,neu
Ses02F_impro08_F021,37,neu
Ses02F_impro08_F022,38,neu
Ses02F_impro08_M016,39,neu
Ses02F_impro08_F023,40,neu
Ses02F_impro08_F024,41,neu
Ses02F_impro08_M017,42,-1
Ses02F_impro08_F025,43,neu
Ses02F_impro08_M018,44,neu
Ses02F_impro08_F026,45,neu
Ses02F_impro08_M019,46,neu
Ses02F_impro08_F027,47,neu
Ses02F_script01_2_F000,0,-1
Ses02F_script01_2_M000,1,-1
Ses02F_script01_2_F001,2,-1
Ses02F_script01_2_M001,3,neu
Ses02F_script01_2_F002,4,-1
Ses02F_script01_2_M002,5,neu
Ses02F_script01_2_M003,6,-1
Ses02F_script01_2_F003,7,-1
Ses02F_script01_2_M004,8,neu
Ses02F_script01_2_F004,9,oth
Ses02F_script01_2_F005,10,ang
Ses02F_script01_2_M005,11,neu
Ses02F_script01_2_F006,12,-1
Ses02F_script01_2_M006,13,neu
Ses02F_script01_2_F007,14,-1
Ses02F_script01_2_M007,15,neu
Ses02F_script01_2_F008,16,fru
Ses02F_script01_2_M008,17,neu
Ses02F_script01_2_F009,18,fru
Ses02F_script01_2_M009,19,fru
Ses02F_script01_2_F010,20,-1
Ses02F_script01_2_M010,21,fru
Ses02F_script01_2_F011,22,fru
Ses02F_script01_2_M011,23,fru
Ses02F_script01_2_F012,24,ang
Ses02F_script01_2_F013,25,ang
Ses02F_script01_2_M012,26,fru
Ses02F_script01_2_F014,27,fru
Ses02F_script01_2_M013,28,fru
Ses02F_script01_2_F015,29,fru
Ses02F_script01_2_M014,30,fru
Ses02F_script01_2_F016,31,fru
Ses02F_script01_2_M015,32,-1
Ses02F_script01_2_F017,33,fru
Ses02F_script01_2_M016,34,ang
Ses02F_script01_2_M017,35,ang
Ses02F_script01_2_F018,36,fru
Ses02F_script01_2_M018,37,ang
Ses02F_script01_3_F000,38,-1
Ses02F_script01_3_M000,39,-1
Ses02F_script01_3_F001,40,-1
Ses02F_script01_3_F002,41,-1
Ses02F_script01_3_M001,42,neu
Ses02F_script01_3_F003,43,-1
Ses02F_script01_3_M002,44,-1
Ses02F_script01_3_F004,45,-1
Ses02F_script01_3_M003,46,-1
Ses02F_script01_3_F005,47,-1
Ses02F_script01_3_M004,48,-1
Ses02F_script01_3_F006,49,-1
Ses02F_script01_3_M005,50,-1
Ses02F_script01_3_F007,51,-1
Ses02F_script01_3_F008,52,-1
Ses02F_script01_3_F009,53,sad
Ses02F_script01_3_M006,54,-1
Ses02F_script01_3_F010,55,-1
Ses02F_script01_3_M007,56,-1
Ses02F_script01_3_M008,57,-1
Ses02F_script01_3_M009,58,-1
Ses02F_script01_3_M010,59,exc
Ses02F_script01_3_F011,60,-1
Ses02F_script01_3_M011,61,-1
Ses02F_script01_3_F012,62,hap
Ses02F_script01_3_M012,63,-1
Ses02F_script01_3_F013,64,hap
Ses02F_script01_3_M013,65,-1
Ses02F_script01_3_F014,66,hap
Ses02F_script01_3_M014,67,-1
Ses02F_script01_3_F015,68,-1
Ses02F_script01_3_M015,69,-1
Ses02F_script01_3_M016,70,-1
Ses02F_script01_3_F016,71,hap
Ses02F_script01_3_M017,72,-1
